股票代码,股票名称,当前价,涨跌幅,年初至今,换手率,市盈率(TTM),股息率,市值,关注者
SH600598,北大荒,18.35,-2.55,93,0.78,34.696,2.071,32620426330,91926
SZ300650,太龙照明,24.33,-2.56,44.84,3.08,90.602,0.493,2611864428,3568
SH688393,安必平,48.33,-2.56,58.15,9.25,56.305,None,4511122200,1133
SZ000721,西安饮食,4.56,-2.56,10.14,2.04,None,0,2275694995,30878
SZ002325,洪涛股份,3.05,-2.56,-4.42,1.02,None,0.655,3812212632,18699
SZ002632,道明光学,7.22,-2.56,-0.33,0.68,23.256,2.216,4509605430,17186
SH600827,百联股份,15.59,-2.56,74.49,1.18,45.473,0.641,27815180944,50312
SZ300055,万邦达,7.62,-2.56,14.51,1.27,108.397,0.197,6592708290,33628
SH688096,京源环保,24.25,-2.57,71.76,2.31,40.068,None,2601867375,696
SH603228,景旺电子,34.1,-2.57,9.66,0.43,32.676,0.629,29033281985,18801
SZ002800,天顺股份,22.78,-2.57,-17.24,2.31,133.047,0.241,1701210400,7623
SZ300335,迪森股份,7.59,-2.57,34.95,22.6,90.649,1.976,2754798204,16703
SZ300684,中石科技,29.1,-2.58,13.81,2.62,51.583,1.295,8175694674,18901
SZ002832,比音勒芬,17.72,-2.58,18.65,1.4,20.916,1.66,9286515261,9637
SH603996,*ST中新,3.01,-2.59,-40.16,0.46,None,0,903451500,38229
SH688577,浙海德曼,49.59,-2.59,49.68,7.41,53.059,None,2676457595,380
SH688568,中科星图,58.25,-2.59,259.35,2.11,125.898,None,12815000000,3985
SH603590,康辰药业,38.43,-2.59,11.6,1.72,30.12,1.301,6148800000,8687
SZ002846,英联股份,15.06,-2.59,-19.24,1.5,35.953,0.843,2995880921,8049
SZ300429,强力新材,18.81,-2.59,13.22,12.96,80.282,0.319,9691916228,24574
SH603969,银龙股份,4.12,-2.6,-2.15,0.86,25.353,1.456,3464920000,16241
SZ002144,宏达高科,11.62,-2.6,17.6,4.67,26.644,0.861,2053980575,17759
SH603730,岱美股份,27,-2.6,31.47,0.37,32.801,1.28,15647374908,8124
SH600130,波导股份,4.11,-2.61,12.3,1.44,62.827,0,3156480000,49626
SH688051,佳华科技,105.02,-2.61,107.19,2.78,48.32,None,8121616680,3138
SH600481,双良节能,4.11,-2.61,28.74,3.02,43.237,2.92,6708735771,22070
SZ002776,柏堡龙,7.83,-2.61,2.07,0.75,23.187,0.485,4212454700,19484
SH600233,圆通速递,14.55,-2.61,16.2,0.65,25.888,1.032,45975536321,55963
SZ002006,精功科技,5.22,-2.61,12.02,1.68,None,0,2375935200,13358
SZ002091,江苏国泰,6.32,-2.62,-4.92,0.78,12.15,3.165,9881551299,19887
SZ002877,智能自控,7.82,-2.62,-8.27,2.77,39.095,0.486,2600251300,7365
SZ300133,华策影视,7.44,-2.62,0.76,2.38,None,0.202,13062212335,67171
SZ002304,洋河股份,163.42,-2.62,52.05,0.61,33.18,1.836,246271978960,263048
SZ002069,獐子岛,3.71,-2.62,38.43,1.2,None,0,2638226240,76294
SH600089,特变电工,8.56,-2.62,31.75,0.99,16.817,1.928,31794517474,180348
SH603589,口子窖,56.88,-2.62,6.8,1.51,26.018,2.637,34128000000,68645
SH603728,鸣志电器,20.06,-2.62,81.61,0.56,46.761,0.209,8344960000,15896
SZ002097,山河智能,8.19,-2.62,41.46,1.78,15.218,1.221,8906604238,36194
SH603155,新亚强,35.85,-2.63,12.56,5.3,29.635,0.727,5576826000,1600
SZ002078,太阳纸业,12.98,-2.63,33.18,0.47,15.162,0.767,33780431348,54211
SZ300584,海辰药业,25.9,-2.63,-7.08,1.62,38.393,0.965,3108000000,6164
SZ300152,科融环境,4.08,-2.63,18.6,3.65,None,0,2908224000,31209
SZ002557,洽洽食品,60.38,-2.63,80.06,0.65,45.126,1.159,30612660000,56693
SH603889,新澳股份,5.16,-2.64,-6.91,0.73,25.836,3.101,2640611362,7793
SH603031,安德利,26.89,-2.64,11.58,0.37,236.703,0,3011680000,5417
SH603906,龙蟠科技,24.36,-2.64,134.12,0.82,46.655,0.525,7371234662,8396
SZ300609,汇纳科技,32.45,-2.64,-11.82,1.75,107.71,0.77,3956811518,8638
SH688106,金宏气体,31.28,-2.65,102.07,2.53,82.198,None,15149948752,4779
SH600987,航民股份,5.52,-2.65,-9.39,0.95,9.35,3.986,5966120002,28116
SH603015,弘讯科技,7.34,-2.65,14.87,1.31,46.346,0,2966967460,9203
SZ300776,帝尔激光,116.49,-2.65,25.81,1.78,38.659,0.268,12324669958,10714
SH688189,南新制药,50.4,-2.65,44.25,2.06,66.651,None,7056000000,2932
SH600156,华升股份,4.75,-2.66,6.26,1.39,None,0,1910025835,18236
SZ000038,深大通,12.06,-2.66,1.77,1.91,34.092,0,6304695673,18342
SZ300193,佳士科技,8.77,-2.66,3.27,2.29,25.366,5.701,4445524489,12624
SH600218,全柴动力,9.5,-2.66,-14.33,2.21,23.332,0.842,3503172500,23244
SZ002651,利君股份,10.25,-2.66,113.58,1.86,63.878,0.576,10592965000,14414
SZ300418,昆仑万维,25.14,-2.67,50.25,1.79,6.73,0.102,29489800985,65040
SZ000019,深粮控股,8.37,-2.67,41.08,1.05,25.997,2.389,9646720076,53173
SZ300022,吉峰科技,5.84,-2.67,51.69,4.97,None,0,2220603819,17713
SH603988,中电电机,14.23,-2.67,51.94,1.02,12.52,3.268,3346896000,23444
SH603586,金麒麟,17.42,-2.68,0.88,0.68,18.854,3.446,3547560354,4421
SZ300796,贝斯美,25.01,-2.68,1.98,10.51,82.074,0.32,3029961500,1831
SH601901,方正证券,8.71,-2.68,0.46,0.82,80.946,0,71701603150,159307
SZ300206,理邦仪器,20.7,-2.68,189.89,2.46,23.066,0.831,12041642212,33931
SH600493,凤竹纺织,6.5,-2.69,16.7,1.78,102.138,0.462,1768000000,18195
SZ002660,茂硕电源,9.39,-2.69,7.07,4.69,38.385,0,2575937169,24202
SZ300374,中铁装配,15.94,-2.69,70.19,0.85,58.443,0.188,3919842652,9326
SZ300146,汤臣倍健,22.79,-2.69,42.84,1.62,None,1.581,36031458426,130236
SZ000584,哈工智能,6.14,-2.69,-1.8,0.77,None,0.197,4672156723,16469
SH600893,航发动力,35.84,-2.69,66.04,0.82,82.143,0.339,95534897490,188395
SZ300343,联创股份,3.98,-2.69,38.68,15.6,None,0,4676946405,12544
SZ002582,好想你,13.77,-2.69,65.4,2.35,3.058,0.625,7100970883,93244
SZ002640,跨境通,6.13,-2.7,-20.6,1.58,None,0,9550793353,30153
SZ002380,科远智慧,15.13,-2.7,9.81,1.82,26.289,1.322,3631073649,19048
SZ002171,楚江新材,9.72,-2.7,32.88,1.22,43.015,1.029,12963251259,23817
SZ002339,积成电子,6.86,-2.7,7.04,1.37,62.808,0.437,3510980928,17890
SZ002011,盾安环境,3.97,-2.7,-18.14,2.38,None,0,3641332355,48296
SZ300050,世纪鼎利,6.85,-2.7,20.6,4.57,None,0,3915437518,24339
SZ300073,当升科技,48.34,-2.7,77.07,2.52,None,0,21111178847,55695
SZ002950,奥美医疗,24.48,-2.7,79.12,3.48,14.529,1.634,15502337163,22929
SH603588,高能环境,13.7,-2.7,44.93,1.01,23.195,0.478,11049648005,25886
SZ300258,精锻科技,15.49,-2.7,39.69,0.95,56.691,0.652,6273450000,15547
SH688181,八亿时空,62.65,-2.7,43.24,1.79,44.037,None,6044034327,1695
SZ000426,兴业矿业,7.22,-2.7,45.27,0.62,None,0,13264527821,21674
SZ300175,朗源股份,5.75,-2.71,-4.84,3.46,108.577,0.174,2707100000,12769
SZ300316,晶盛机电,28.31,-2.71,80.9,1.92,54.877,0.353,36363893895,53502
SH603167,渤海轮渡,10.05,-2.71,-2.26,2.73,33.81,3.98,4751706360,36051
SZ300762,上海瀚讯,36.68,-2.71,9.05,1.4,67.086,0.128,7826631680,8510
SH600903,贵州燃气,11.81,-2.72,-19.69,2.32,83.566,0.432,13441965169,32474
SH603885,吉祥航空,11.07,-2.72,-25.38,0.68,None,0.903,21765215818,33443
SH603060,国检集团,17.88,-2.72,3.91,0.75,49.078,0.811,7709856000,None
SH688098,申联生物,19.34,-2.72,15.75,3.89,79.438,None,7923598000,1978
SH603655,朗博科技,54.28,-2.72,146.67,4.75,264.099,0.129,5753680000,3893
SZ002643,万润股份,16.38,-2.73,9.19,1,30.245,1.245,14891602062,32219
SZ300705,九典制药,21.7,-2.73,77.15,0.89,85.781,0.166,5092556000,7203
SZ002918,蒙娜丽莎,29.18,-2.73,47.47,2.46,24.477,1.199,11848210725,13657
SZ300715,凯伦股份,45.73,-2.74,120.32,2.29,33.106,0.219,7815599975,7781
SZ002852,道道全,16.7,-2.74,24.71,1.48,48.73,0.599,4826300000,8614
SH600216,浙江医药,14.55,-2.74,14.53,2.31,23.282,6.873,14042612400,39974
SH603214,爱婴室,28.76,-2.74,-3.12,2.33,31.33,1.242,4107169584,15191
SH600594,益佰制药,6.04,-2.74,33.33,0.7,29.766,9.934,4783241496,27879
SZ300777,中简科技,47.9,-2.74,55.47,0.98,107.995,0.144,19160479000,12147
SH600634,*ST富控,1.06,-2.75,-32.48,0.99,0.191,0,610276006,18468
SZ300492,华图山鼎,49.11,-2.75,65.44,0.91,1182.403,0.276,6926836341,49500
SH600303,曙光股份,4.25,-2.75,21.5,5.84,18.704,0.494,2871317897,25987
SZ300145,中金环境,3.89,-2.75,12.94,3.36,None,0.643,7482174738,31780
SZ000593,大通燃气,5.29,-2.76,-12.42,2.71,54.366,0,1897158038,17458
SH603712,七一二,41.7,-2.77,73.01,2.72,84.508,0.24,32192400000,20938
SH601016,节能风电,2.8,-2.78,18.95,1.1,21.615,1.518,13962681600,24818
SZ300690,双一科技,52.89,-2.78,115.64,7.49,28.214,1.324,5867033699,8254
SH603615,茶花股份,11.19,-2.78,26.85,1.41,52.369,5.364,2736514500,7711
SZ300456,赛微电子,27.32,-2.78,11.08,1.82,169.382,0.11,17460800391,38997
SZ002056,横店东磁,12.88,-2.79,59.24,1.36,29.671,1.153,21169568000,41071
SZ002100,天康生物,13.92,-2.79,10.51,1.65,10.703,1.428,14965878379,40502
SZ000518,四环生物,4.88,-2.79,34.44,1.68,167.467,0,5024234363,31787
SZ002925,盈趣科技,59.88,-2.79,38.98,1.86,29.083,1.67,27430429200,29003
SH605108,同庆楼,23.23,-2.8,39.1,3.84,27.998,0,4646000000,4610
SH601609,金田铜业,10.4,-2.8,59.89,5.54,29.057,0.981,15152477600,None
SZ300356,光一科技,6.95,-2.8,-13.34,15.1,None,0,2834937109,14989
SH601965,中国汽研,12.45,-2.81,54.6,1.04,25.845,2.008,12307144554,16982
SH600597,光明乳业,16.95,-2.81,34.77,0.93,47.248,0.767,20755063278,109336
SZ300043,星辉娱乐,4.5,-2.81,-11.58,3.67,63.213,0.667,5598892805,23348
SZ002165,红宝丽,5.88,-2.81,37.92,2.26,34.675,0.68,3540101687,15059
SH600295,鄂尔多斯,8.95,-2.82,4.81,1.1,10.901,4.469,12780126268,17769
SH600109,国金证券,15.84,-2.82,71.11,3.57,28.534,0.316,47905851470,224908
SH600771,广誉远,15.16,-2.82,-10.61,1.82,132.655,0,7458715407,28538
SZ300733,西菱动力,22.04,-2.82,91.82,10.19,261.317,0.454,3526400000,4620
SZ300111,向日葵,4.12,-2.83,76.07,3.18,None,0,4613576000,20838
SZ002402,和而泰,16.47,-2.83,27.9,1.66,44.319,0.364,15055143464,58398
SH688165,埃夫特-U,15.78,-2.83,148.5,1.98,None,None,8233688400,1956
SZ002653,海思科,22.7,-2.83,11.89,0.3,50.024,0.405,24390687374,23092
SH603337,杰克股份,29.08,-2.84,39.85,0.46,66.961,0.48,12961869694,8466
SH600273,嘉化能源,10.62,-2.84,-3.81,2.06,13.458,1.554,15215598367,25542
SZ300681,英搏尔,33.48,-2.84,-1.96,2.81,None,0,2531088000,3716
SH688196,卓越新能,52.34,-2.84,30.88,3.54,23.871,None,6280800000,3729
SZ300197,铁汉生态,3.77,-2.84,23.2,2.12,None,0,8874040871,None
SH688122,西部超导,47.97,-2.84,43.7,1.59,103.21,0.563,21167817840,5396
SH600330,天通股份,9.88,-2.85,23.49,1.68,28.245,0.506,9846069412,38201
SZ000672,上峰水泥,21.85,-2.85,23.51,1.07,7.439,4.119,17777594181,52916
SH601116,三江购物,13.62,-2.85,6.9,0.89,56.162,1.468,7459379808,30429
SZ000021,深科技,21.8,-2.85,79.47,1.05,81.651,0.275,32073454113,56073
SZ002913,奥士康,65.12,-2.85,10.96,2.53,33.464,0.768,9629174058,8392
SH600803,新奥股份,11.59,-2.85,11.14,0.37,987.423,0.857,30133796746,22856
SZ300703,创源文化,13.94,-2.86,19.43,6.13,27.933,2.148,2549525632,5527
SH603719,良品铺子,62.2,-2.86,424.45,3.42,81.491,0.41,24942200000,36156
SH688156,路德环境,24.44,-2.86,53.61,5.6,139.079,None,2244569600,355
SH688321,微芯生物,45.51,-2.86,-18.88,1.11,609.307,None,18659100000,10915
SZ002182,云海金属,9.52,-2.86,4.5,2.73,10.905,1.576,6153942562,31899
SZ002835,同为股份,15.25,-2.87,25.15,2.8,67.556,0.282,3350819441,6543
SZ300559,佳发教育,18.64,-2.87,-3.71,0.74,32.725,1.073,7447243711,12095
SH600055,万东医疗,13.21,-2.87,28.4,0.88,31.097,0.379,7144181989,37777
SZ300150,世纪瑞尔,5.42,-2.87,29.26,0.97,34.259,1.845,3171274807,12828
SZ300274,阳光电源,27.97,-2.88,166.69,2.83,40.526,0.25,40773011575,58862
SZ300604,长川科技,25.59,-2.88,7.43,1.17,215.627,0,8029898946,20587
SH600415,小商品城,5.73,-2.88,49.45,0.9,23.97,1.222,31189617228,86426
SZ300194,福安药业,6.06,-2.88,10.4,2.65,26.473,0.825,7209657035,15663
SH603879,永悦科技,8.09,-2.88,-6.85,2.85,178.095,0.443,2260255392,3571
SZ002305,南国置业,2.35,-2.89,6.82,0.71,None,0,4075407060,16044
SZ300016,北陆药业,11.07,-2.89,23.95,1.55,17.001,0.632,5474053849,23532
SZ000582,北部湾港,10.07,-2.89,14.52,0.31,15.918,1.758,16460591720,21466
SZ300425,中建环能,5.7,-2.9,31.53,1.99,23.935,0.877,3851540080,14973
SZ300103,达刚控股,12.39,-2.9,32.94,1.35,47.373,0,3935076390,14734
SZ000046,泛海控股,4.35,-2.9,-2.21,0.28,None,2.299,22603472854,46617
SZ300760,迈瑞医疗,355,-2.9,96.26,0.6,74.858,0.423,431570399430,139111
SZ002945,华林证券,14.74,-2.9,-1,1.53,49.965,0.339,39798000000,18734
SH601858,中国科传,11.03,-2.9,2.63,0.98,18.948,1.723,8719215000,9421
SZ002736,国信证券,13.71,-2.9,11.33,0.19,25.064,1.244,131786406759,48560
SZ000505,京粮控股,9.71,-2.9,76.55,3.6,45.366,0,7058686937,36690
SZ300671,富满电子,40.79,-2.9,84.15,4.11,130.09,0,6430778654,12628
SZ300870,欧陆通,82.7,-2.9,124.67,13.48,52.459,None,8369240000,2974
SZ000877,天山股份,15.35,-2.91,34.65,1.85,9.805,3.322,16097897421,69329
SZ300261,雅本化学,8.01,-2.91,87.89,3.19,46.649,0.625,7716108863,20903
SZ002898,赛隆药业,11.66,-2.91,-7.4,1.01,None,0.234,2052160000,3925
SZ002816,和科达,34.06,-2.91,57.69,1.28,None,0,3406000000,3231
SZ002484,江海股份,10.32,-2.92,32.74,1.07,30.589,0.775,8444808796,23823
SH603518,锦泓集团,6.96,-2.93,-1.56,1.49,21.619,0,1756676522,7940
SH603608,天创时尚,8.28,-2.93,-10.59,1.18,28.745,2.415,3560945379,10686
SH603321,梅轮电梯,7.61,-2.93,-7.03,0.95,56.814,0.657,2336270000,3855
SH603327,福蓉科技,24.2,-2.93,-16.29,1.46,31.72,1.033,9704200000,6834
SZ300695,兆丰股份,75.81,-2.94,31.51,1.09,22.805,3.957,5054836437,4762
SZ300272,开能健康,5.94,-2.94,22.98,3.29,38.958,0.842,3461801759,14976
SZ002869,金溢科技,42.55,-2.94,0.78,1.12,6.441,3.418,7686065927,19961
SH600536,中国软件,71.09,-2.94,-0.79,1.87,None,0.056,35158468172,101472
SZ000590,启迪古汉,9.55,-2.95,-20.15,0.71,55.912,0,2286950600,13540
SH603916,苏博特,26.52,-2.96,59.04,1.43,21.273,1.131,8235786000,10971
SH603516,淳中科技,35.46,-2.96,-5.92,2.08,49.309,0.846,4726831475,10804
SZ300511,雪榕生物,15.4,-2.96,129.82,2.75,20.817,0.757,6807260845,20761
SH603713,密尔克卫,112.32,-2.96,181.04,0.74,71.667,0.169,17380058043,19174
SZ000564,供销大集,3.28,-2.96,37.24,2.63,None,0,19620973199,30450
SH603309,维力医疗,14.43,-2.96,29.56,1.08,25.587,1.066,3751800000,13647
SZ300360,炬华科技,10.8,-2.96,13.07,5.1,17.27,1.425,5447380961,8354
SZ002233,塔牌集团,13.43,-2.96,13.54,2.55,7.78,6.478,16012253465,52628
SH600909,华安证券,8.5,-2.97,17.89,1.63,25.886,1.176,30778830072,20065
SZ300189,神农科技,6.21,-2.97,72.02,5.65,None,0,6359040000,19919
SZ000591,太阳能,4.58,-2.97,29.19,2.27,12.1,2.402,13772508987,33198
SZ002023,海特高新,16.01,-2.97,33.14,1.73,None,0.187,12116223958,114314
SZ002740,爱迪尔,5.89,-2.97,-6.21,2.54,None,0,2674419744,10338
SZ300750,宁德时代,225,-2.97,111.78,0.94,119.252,0.093,524131656300,269267
SZ300567,精测电子,51.63,-2.97,-5.49,1.7,79.305,0.579,12736247420,29174
SZ300799,左江科技,55.55,-2.97,-20.59,2.62,75.524,0.24,5666100000,6133
SZ300529,健帆生物,73.16,-2.97,94.94,0.91,74.922,0.646,58462824829,68651
SZ000550,江铃汽车,15.65,-2.98,13.95,2.16,45.528,0.447,13509299100,26409
SH600876,洛阳玻璃,14.32,-2.98,-11.22,1.08,145.108,0,7910318009,43662
SZ300354,东华测试,17.56,-2.98,42.84,2,76.297,0.285,2428902730,10029
SZ300326,凯利泰,20.21,-2.98,49.4,3.3,54.534,0.247,14611351690,63111
SZ002824,和胜股份,16.85,-2.99,55.22,4.45,220.225,0.071,3092598956,7504
SH603008,喜临门,13.96,-2.99,-9.36,2.3,19.802,0.358,5408352307,23746
SZ002385,大北农,8.44,-2.99,73.98,1.94,25.794,3.444,35408580938,113129
SZ300106,西部牧业,12.96,-2.99,91.15,4.99,None,0,2738866738,21305
SZ002401,中远海科,14.29,-2.99,26.86,0.82,25.032,0.35,4421327429,15339
SH601208,东材科技,9.41,-2.99,91.26,1.39,21.602,0,5896315410,28903
SZ002686,亿利达,5.51,-2.99,-12.54,0.95,None,0,2399982788,28184
SH688123,聚辰股份,58.2,-3,-18.5,2.17,72.401,None,7032996659,3832
SH688551,科威尔,38.85,-3,2.4,8.87,50.537,None,3108000000,760
SH601108,财通证券,13.25,-3,18.21,2.18,24.249,1.208,47554250000,38389
SZ002571,德力股份,7.43,-3,45.4,3.82,None,0,2912193701,29011
SZ300841,康华生物,457.85,-3,550.63,7.55,62.168,0,27471000000,16107
SH603801,志邦家居,32.98,-3,44.61,2.74,27.285,2.001,7365534213,17604
SH688288,鸿泉物联,39,-3.01,22.5,4.19,54.927,None,3900000000,3253
SZ300778,新城市,33.15,-3.01,-2.37,5.58,34.103,1.207,3315000000,3669
SH603833,欧派家居,113.72,-3.01,37.2,0.12,39.991,0.675,67817890098,33272
SZ002352,顺丰控股,84.99,-3.01,129.79,0.27,59.962,0.308,387251874270,169129
SZ002221,东华能源,9.35,-3.01,23.15,0.56,13.274,2.257,15418363404,23329
SZ300259,新天科技,5.76,-3.03,33.25,4.14,23.454,0.868,6771789838,14957
SH600418,江淮汽车,8,-3.03,59.63,2.68,None,0.213,15146496936,99742
SZ300527,中船应急,12.49,-3.03,14.17,7.49,4833.06,0,11413463356,17266
SH688599,天合光能,15.69,-3.03,93.4,3.96,32.742,None,32447333824,5276
SH603501,韦尔股份,172.3,-3.03,20.19,0.64,107.828,0.041,148794247835,66433
SZ002128,露天煤业,10.2,-3.04,23.79,1.01,7.826,3.922,19600049629,31123
SZ300347,泰格医药,114.99,-3.04,82.71,1.14,67.417,0.208,100338014447,116581
SH600333,长春燃气,4.79,-3.04,-7.88,2.84,None,0,2917256976,10547
SZ300170,汉得信息,10.18,-3.05,5.06,3.19,None,0,8999292439,36337
SZ300324,旋极信息,6.36,-3.05,14.39,2.64,126.655,0.708,11149172824,24637
SZ300603,立昂技术,18.71,-3.06,60.22,5.31,78.329,0.535,7887012670,11849
SH601788,光大证券,21.23,-3.06,62.29,0.97,88.125,0.174,97887021576,231962
SH603869,新智认知,12.95,-3.07,8.64,0.8,None,0,6533281579,14252
SZ002125,湘潭电化,6.95,-3.07,35.48,1.54,134.086,0,4374897905,17421
SZ300373,扬杰科技,38.05,-3.08,121.93,3.47,63.52,0.231,17964047779,36602
SZ002518,科士达,14.79,-3.08,41.05,1.02,26.179,1.352,8614367377,21672
SH600305,恒顺醋业,21.32,-3.09,80.63,1.3,64.838,0.759,21383022602,83233
SH600183,生益科技,23.2,-3.09,12.54,0.68,32.281,1.714,53127082927,87035
SZ300508,维宏股份,30.38,-3.09,6.08,4.46,56.472,0.207,2761906560,44420
SH688068,热景生物,44.8,-3.09,-4.11,1.59,114.272,None,2786396077,2694
SZ300366,创意信息,11.27,-3.1,8.99,3.75,84.732,0,5923243211,17361
SZ300158,振东制药,6.25,-3.1,30.28,2.15,41.668,0.8,6421841625,12574
SZ000766,通化金马,4.07,-3.1,-37.77,0.87,None,0,3933633457,9384
SZ300735,光弘科技,16.56,-3.1,-10.05,1.66,31.145,1.294,12827725747,17734
SZ300641,正丹股份,6.25,-3.1,26.77,1.92,101.598,0.32,3060000000,2371
SH688012,中微公司,151.35,-3.1,63.8,1.17,291.988,None,80951399570,33982
SZ300517,海波重科,21.5,-3.11,42.38,6.15,94.797,0.112,2294609000,3696
SZ300738,奥飞数据,42.73,-3.11,109.31,2.04,58.425,0.138,8533777511,21269
SH600105,永鼎股份,6.52,-3.12,46.64,3.24,None,0.876,8486368736,18454
SH603880,南卫股份,13.67,-3.12,52.51,2,34.626,0.281,3003299000,6034
SZ300706,阿石创,27.66,-3.12,1.33,3.83,1523.255,0.108,3903379200,21685
SH603808,歌力思,17.1,-3.12,17.04,1.36,13.27,1.462,5686016948,19850
SZ002714,牧原股份,69.02,-3.12,32.75,0.88,10.059,0.469,258675512826,181620
SZ300359,全通教育,7.77,-3.12,36.56,3.36,None,0,4926983589,42639
SH600956,新天绿能,8.7,-3.12,173.58,4.2,24.062,1.437,33494220445,4446
SZ300031,宝通科技,21.11,-3.12,42.82,1.48,22.426,1.421,8375770073,14386
SZ300242,佳云科技,7.14,-3.12,76.73,6.77,None,0,4530724299,27494
SH603536,惠发食品,20.45,-3.13,-13.26,1.91,57.726,0.098,3435600000,6122
SZ002698,博实股份,12.4,-3.13,19.64,0.43,34.471,1.452,12679620000,27666
SH600981,汇鸿集团,3.4,-3.13,-7.29,1.49,28.686,1.471,7624272853,21653
SH603565,中谷物流,24.4,-3.14,9.96,13.28,14.706,0,16266666675,2251
SZ300630,普利制药,43.16,-3.14,17.1,0.75,55.547,0.321,18860457282,23192
SZ002881,美格智能,22.14,-3.15,-16.88,1.7,155.091,0.089,4085693460,11674
SZ002225,濮耐股份,4.92,-3.15,16.9,1.23,17.306,1.423,5085515978,13388
SZ300054,鼎龙股份,15.38,-3.15,55.52,1.38,155.105,0.131,14349881205,50549
SZ002126,银轮股份,12.3,-3.15,53.04,1.38,30.49,0.65,9742769779,30835
SZ002014,永新股份,10.71,-3.16,14.8,0.71,18.317,3.659,5505119114,17045
SZ002298,中电兴发,10.1,-3.16,34.41,2.8,18.17,0.495,6984209742,30082
SZ000524,岭南控股,8.27,-3.16,12.59,0.65,None,1.439,5542625097,24002
SZ000786,北新建材,35.58,-3.16,40.32,0.47,29.534,0.23,60112689018,75948
SZ002120,韵达股份,20.48,-3.17,-19.54,0.57,29.223,0.898,59374021796,41192
SH603709,中源家居,25.37,-3.17,1.65,5.35,107.144,0.907,2029600000,3428
SZ300813,泰林生物,66.05,-3.17,263.05,9.52,94.436,0.908,3432618500,4858
SZ300477,合纵科技,6.71,-3.17,-9.13,2.81,None,0.238,5589266934,15563
SZ300066,三川智慧,5.81,-3.17,26.74,2.25,28.44,0.861,6042593252,20245
SZ002979,雷赛智能,40.52,-3.18,321.08,4.4,46.414,1.728,8428160000,5579
SZ003007,直真科技,34.36,-3.18,46.84,12.07,28.765,None,2748800000,1006
SZ300637,扬帆新材,11.86,-3.18,-4.27,3.96,55.296,0.843,2784136542,6905
SH688180,君实生物-U,85.01,-3.18,53.17,2.77,None,None,74067215265,17319
SZ300759,康龙化成,108,-3.19,109.86,0.91,99.203,0.139,85793845896,30412
SZ300299,富春股份,8.81,-3.19,80.16,3.37,None,0,6089731763,27194
SZ300768,迪普科技,44.92,-3.19,23.54,3.04,73.19,0.278,17968449200,9639
SZ300659,中孚信息,44.26,-3.19,10.93,1.53,85.436,0.265,10029412531,7522
SZ000876,新希望,26.7,-3.19,34.53,0.7,17.393,0.547,115556219423,153695
SZ300263,隆华科技,8.78,-3.2,60.94,2.37,37.673,0.228,8028373209,20615
SZ002539,云图控股,6.95,-3.2,44.65,1.6,24.857,2.158,7020195000,20241
SZ002157,正邦科技,16.64,-3.2,3.17,1.62,9.659,0.418,41910882641,108554
SH600316,洪都航空,34.48,-3.2,164.78,2.56,141.013,0.044,24726108374,232654
SZ002579,中京电子,13.33,-3.2,-3.52,0.75,34.895,0.75,5293411969,19872
SZ300820,英杰电气,63.01,-3.2,182.46,24.04,64.603,0.529,5986580100,3776
SH600841,上柴股份,8.46,-3.2,20.32,0.85,46.358,0.485,7332195962,5473
SZ300039,上海凯宝,5.73,-3.21,16.61,1.92,34.263,1.745,5993580000,20764
SZ000529,广弘控股,7.23,-3.21,6.94,1.04,12.711,1.383,4220804086,13927
SZ002730,电光科技,12.05,-3.21,50.8,4.53,132.572,0.83,3888221700,8072
SH688585,上纬新材,14.49,-3.21,481.93,11.27,70.324,None,5842368000,1119
SZ000976,华铁股份,6.02,-3.22,17.12,0.81,28.997,0,9605986352,11488
SH600146,*ST环球,1.5,-3.23,-88.89,4.16,None,0,704955000,16073
SZ300395,菲利华,37.16,-3.23,70.94,0.59,68.575,0.484,12565964063,20278
